id,Gender,Travel,Age,Mode of reservation,Class,Distance Travelled,Departure/Arrival time convenient,Ease of Online booking,Platform Number,Food Service,Railway service,Seat comfort,Ticket-collector service,Washroom service,Baggage security score,Compartment safety score,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
8421,Female,frequent,48,online,second-class,1379.2,2,2,2,1,4,4,1,2,1,1,2,0,0.0,0
66719,Male,frequent,27,offline,second-class,1283.2,5,4,3,4,4,3,1,3,3,3,4,0,0.0,0
60923,Male,non-frequent,22,online,second-class,1420.8000000000002,1,1,1,3,1,3,3,2,5,4,3,0,0.0,0
46312,Female,non-frequent,38,online,handicapped-class,1710.4,2,2,3,1,2,1,1,3,1,5,1,0,0.0,0
22342,Male,frequent,30,online,second-class,380.8,3,5,3,3,3,3,4,3,3,1,3,0,0.0,0
14406,Male,frequent,54,online,handicapped-class,1440.0,4,4,4,2,3,2,3,4,2,4,2,28,25.0,0
27865,Male,frequent,27,online,handicapped-class,2316.8,0,0,4,1,4,1,1,2,4,4,1,5,0.0,1
127334,Male,frequent,46,online,first-class,811.2,3,5,3,3,5,4,4,4,4,4,4,11,4.0,1
9504,Male,frequent,56,offline,second-class,382.40000000000003,4,2,2,4,2,4,4,3,4,3,4,11,11.0,0
103951,Female,non-frequent,26,online,second-class,592.0,2,4,4,1,4,1,3,3,3,1,1,0,0.0,0
111710,Male,frequent,57,online,first-class,4124.8,4,4,4,3,4,4,1,2,1,4,2,7,8.0,0
53787,Male,frequent,57,offline,first-class,305.6,4,4,1,3,5,5,3,4,3,3,4,0,0.0,1
89730,Male,frequent,20,offline,second-class,1753.6000000000001,3,3,3,2,3,2,3,2,4,2,2,16,20.0,0
17585,Female,frequent,18,offline,second-class,1363.2,5,3,2,3,3,3,5,2,4,4,3,0,0.0,0
72626,Female,frequent,42,offline,second-class,1576.0,4,4,5,4,4,4,3,4,3,3,3,0,0.0,0
56064,Male,frequent,41,offline,second-class,4137.6,5,2,2,2,1,1,3,5,4,1,1,17,0.0,0
38312,Female,frequent,63,offline,handicapped-class,3747.2000000000003,4,3,3,4,2,3,2,3,2,1,2,15,0.0,0
66453,Female,frequent,37,offline,second-class,1947.2,1,2,3,5,2,5,3,2,4,2,5,3,1.0,0
35932,Female,frequent,25,offline,second-class,3809.6000000000004,4,2,3,4,2,4,2,3,4,2,4,65,31.0,0
28490,Male,frequent,22,offline,handicapped-class,2782.4,5,2,3,5,2,5,3,3,4,5,5,0,0.0,0
127406,Female,non-frequent,24,online,second-class,1395.2,1,1,4,3,1,3,2,4,3,4,3,0,1.0,0
5695,Male,frequent,37,online,first-class,6180.8,3,3,3,3,3,4,4,4,4,3,2,0,0.0,0
129809,Female,frequent,21,offline,second-class,673.6,4,2,4,2,2,2,3,2,2,4,2,0,0.0,0
95090,Male,frequent,11,offline,second-class,443.20000000000005,2,3,4,2,3,5,1,5,3,2,2,1,7.0,0
74846,Male,frequent,39,offline,handicapped-class,2875.2000000000003,5,3,3,1,3,1,4,3,4,3,1,0,2.0,0
63028,Female,frequent,52,online,first-class,3115.2000000000003,2,2,2,1,3,3,1,1,1,4,4,0,0.0,0
13361,Male,non-frequent,36,online,second-class,873.6,1,2,3,1,2,1,1,3,3,2,1,0,0.0,0
126156,Male,non-frequent,24,online,second-class,960.0,3,1,3,4,1,4,3,5,4,4,4,0,6.0,0
53527,Male,frequent,35,offline,second-class,3660.8,1,0,4,2,0,2,2,3,3,4,2,0,0.0,0
113013,Female,non-frequent,35,online,first-class,2801.6000000000004,3,3,4,2,3,2,3,2,3,4,2,10,0.0,0
71262,Female,frequent,44,offline,second-class,1172.8,3,3,2,2,3,4,1,3,1,4,1,0,0.0,0
86518,Male,frequent,62,offline,second-class,1198.4,4,4,1,4,4,4,5,4,4,4,4,8,0.0,0
59426,Female,non-frequent,29,online,handicapped-class,4089.6000000000004,1,1,3,2,1,2,3,4,3,1,2,0,0.0,0
41635,Male,frequent,25,offline,handicapped-class,598.4,5,3,5,4,3,4,4,3,5,5,4,20,33.0,0
83003,Female,non-frequent,46,online,first-class,1734.4,3,3,4,4,3,4,5,2,5,3,4,6,26.0,0
97366,Male,frequent,39,offline,second-class,1395.2,4,2,4,5,2,5,3,1,4,3,5,43,21.0,0
126248,Male,frequent,53,online,first-class,2403.2000000000003,3,3,3,5,4,4,3,3,3,4,1,0,0.0,0
109247,Male,frequent,7,offline,second-class,985.6,5,2,3,3,2,1,3,5,2,4,3,32,36.0,0
1373,Male,frequent,46,online,first-class,5587.200000000001,1,1,1,3,4,3,3,3,3,2,3,0,0.0,0
60377,Male,non-frequent,40,online,first-class,2361.6,4,4,3,5,4,5,3,4,4,4,5,0,1.0,1
76453,Male,non-frequent,43,online,first-class,875.2,2,2,4,4,3,4,3,3,5,4,4,0,0.0,0
105732,Male,frequent,68,online,second-class,1480.0,3,3,3,4,3,4,2,1,2,2,4,3,8.0,0
23651,Male,frequent,17,offline,first-class,339.20000000000005,4,5,5,2,5,2,3,3,5,4,2,0,0.0,1
116769,Male,frequent,56,offline,handicapped-class,596.8000000000001,3,3,4,2,3,5,3,4,2,5,2,16,6.0,0
28580,Female,frequent,23,online,first-class,4164.8,1,1,1,2,2,2,2,3,4,3,2,0,0.0,0
43981,Male,frequent,22,offline,second-class,657.6,5,4,2,2,4,2,3,5,1,2,2,0,0.0,0
86536,Male,frequent,33,offline,second-class,1198.4,4,2,4,3,2,3,2,4,1,2,3,0,0.0,0
92150,Female,frequent,44,online,handicapped-class,2456.0,5,5,5,5,3,4,3,3,3,3,2,13,1.0,0
10408,Female,non-frequent,23,online,second-class,686.4000000000001,5,4,4,4,4,4,4,2,5,4,4,0,1.0,0
24963,Female,frequent,37,online,first-class,5419.200000000001,3,5,5,4,3,4,2,3,2,2,2,0,0.0,0
68892,Female,frequent,51,online,first-class,5641.6,5,5,5,2,3,4,2,2,2,3,4,0,11.0,0
51410,Male,frequent,45,offline,handicapped-class,137.6,5,1,1,1,1,1,3,5,4,3,1,0,0.0,0
110529,Female,frequent,42,online,first-class,881.6,3,3,3,4,4,4,4,4,4,5,4,65,55.0,1
114346,Female,frequent,58,offline,second-class,1379.2,5,3,3,3,4,4,4,3,5,3,3,36,15.0,0
107878,Male,frequent,35,offline,second-class,364.8,4,4,2,1,4,1,3,3,5,3,1,8,3.0,0
115569,Male,non-frequent,36,online,first-class,768.0,4,4,1,2,4,2,4,5,4,5,2,0,5.0,0
25332,Male,non-frequent,19,online,second-class,1326.4,3,3,3,4,3,5,2,5,5,3,4,7,0.0,0
86819,Male,non-frequent,23,online,second-class,1107.2,2,2,3,4,2,4,5,2,5,5,4,67,80.0,0
53244,Male,frequent,25,online,handicapped-class,979.2,3,0,3,5,0,5,1,2,3,2,5,0,18.0,1
53213,Male,frequent,56,online,second-class,942.4000000000001,1,1,1,3,3,3,1,5,2,2,3,0,0.0,0
68807,Female,frequent,19,offline,second-class,1481.6000000000001,1,2,3,2,2,2,4,3,3,1,2,0,0.0,0
102152,Female,non-frequent,48,online,first-class,356.8,4,4,4,3,4,3,5,3,4,5,3,0,0.0,0
95298,Male,frequent,10,offline,second-class,396.8,5,0,1,2,0,5,3,3,5,3,2,69,71.0,0
89023,Male,frequent,50,offline,first-class,3115.2000000000003,4,2,5,5,4,4,4,2,3,4,3,0,9.0,0
97368,Male,frequent,39,offline,second-class,1632.0,3,2,3,5,2,5,5,2,4,1,5,44,37.0,0
9430,Female,frequent,56,online,first-class,3904.0,2,2,2,4,5,5,5,5,5,5,5,39,29.0,1
65791,Male,frequent,38,online,first-class,2222.4,1,1,1,3,5,5,4,4,4,5,5,3,0.0,1
101814,Female,non-frequent,30,online,first-class,2433.6,2,2,1,4,2,4,3,2,4,3,4,2,4.0,0
48581,Female,frequent,62,offline,second-class,1310.4,4,2,2,4,3,1,3,2,1,5,4,0,0.0,0
121340,Male,frequent,50,online,first-class,688.0,2,3,3,4,5,4,5,5,5,4,3,0,0.0,1
90177,Male,frequent,70,offline,second-class,1832.0,4,3,2,5,3,3,4,5,3,5,5,13,1.0,0
62420,Female,frequent,28,offline,second-class,3931.2000000000003,4,4,2,1,4,1,5,5,5,4,1,0,0.0,0
96302,Female,frequent,32,online,first-class,873.6,1,1,1,4,4,4,3,4,4,4,4,1,0.0,1
47840,Male,non-frequent,28,online,second-class,1334.4,3,3,3,2,3,2,4,1,3,2,2,0,1.0,0
29621,Female,frequent,50,online,second-class,2316.8,5,5,5,3,3,4,2,2,2,1,3,0,0.0,0
19057,Male,frequent,48,offline,first-class,910.4000000000001,2,4,2,5,3,3,4,4,4,2,1,0,0.0,0
60593,Male,frequent,38,offline,second-class,2064.0,5,2,3,3,2,3,5,4,4,5,3,21,54.0,0
5314,Male,frequent,59,online,handicapped-class,304.0,4,4,4,2,2,2,4,2,3,1,2,0,0.0,0
81722,Female,non-frequent,17,online,second-class,2265.6,2,2,4,5,1,1,4,3,4,4,5,0,0.0,0
68819,Male,frequent,35,online,handicapped-class,1481.6000000000001,5,5,5,1,1,1,1,1,4,4,1,0,9.0,0
129791,Female,frequent,66,offline,second-class,492.8,5,3,4,1,5,5,5,3,5,2,3,0,0.0,0
120697,Female,frequent,62,offline,second-class,448.0,5,1,2,3,5,4,4,1,4,4,4,0,0.0,0
30223,Female,frequent,44,offline,second-class,1774.4,4,3,4,4,5,5,1,3,1,5,3,0,31.0,0
69132,Female,frequent,50,online,handicapped-class,2556.8,3,3,3,2,3,3,2,2,2,3,1,6,18.0,0
102091,Female,frequent,41,online,first-class,6292.8,3,3,3,3,3,3,2,5,5,3,3,190,182.0,1
10903,Female,non-frequent,20,online,second-class,260.8,2,4,3,5,4,5,1,4,3,3,5,73,87.0,0
28913,Female,frequent,68,online,first-class,6158.400000000001,4,3,4,5,4,4,1,1,1,2,3,2,0.0,0
89318,Male,non-frequent,35,online,first-class,2539.2000000000003,3,3,4,5,3,5,5,5,4,3,5,0,0.0,0
125272,Male,non-frequent,27,online,first-class,1740.8000000000002,3,3,1,2,3,2,3,1,2,1,2,0,9.0,0
101489,Female,frequent,53,online,first-class,3526.4,4,4,4,2,4,4,1,1,1,3,2,0,0.0,0
13291,Female,frequent,25,online,handicapped-class,1233.6000000000001,5,5,5,1,1,3,3,2,3,3,1,0,0.0,0
51000,Female,frequent,34,offline,second-class,580.8000000000001,5,2,2,5,2,5,5,4,4,5,5,18,9.0,0
83478,Male,non-frequent,29,online,first-class,1513.6000000000001,3,3,2,4,3,4,5,5,5,4,4,29,12.0,0
21535,Female,frequent,37,offline,second-class,262.40000000000003,4,2,3,4,2,4,5,4,4,5,4,2,0.0,0
70081,Female,frequent,41,online,first-class,736.0,1,1,1,3,5,5,5,5,5,4,5,0,0.0,1
126721,Male,frequent,52,online,first-class,4033.6000000000004,3,3,3,2,2,3,3,3,3,1,1,77,62.0,0
43546,Female,frequent,32,offline,second-class,704.0,4,2,4,3,2,1,2,2,4,2,3,20,26.0,0
34230,Male,frequent,34,online,handicapped-class,1902.4,1,1,1,5,5,5,5,1,1,5,5,40,36.0,1
98085,Female,non-frequent,23,online,second-class,1484.8000000000002,3,3,3,2,3,4,2,2,4,2,2,11,17.0,0
34483,Male,frequent,52,offline,second-class,425.6,5,3,2,4,3,4,4,3,3,5,4,0,0.0,0
68014,Male,frequent,34,online,first-class,5427.200000000001,2,4,2,4,2,2,2,2,2,3,1,9,9.0,0
38533,Male,non-frequent,28,online,second-class,2225.6,1,1,4,3,1,3,1,2,4,4,3,31,6.0,0
13745,Male,non-frequent,25,online,second-class,705.6,0,3,4,5,3,5,3,3,2,4,5,0,2.0,0
99556,Female,non-frequent,22,online,second-class,1283.2,2,2,3,3,2,3,1,3,4,1,3,0,0.0,0
57333,Male,non-frequent,26,online,second-class,662.4000000000001,3,2,4,1,2,1,3,4,4,1,1,0,0.0,0
68665,Male,frequent,35,online,first-class,2644.8,2,2,2,4,2,2,3,3,3,3,1,0,2.0,0
94266,Male,frequent,41,online,first-class,396.8,5,5,5,5,5,5,4,4,4,3,5,0,0.0,1
9352,Female,non-frequent,50,online,first-class,705.6,2,2,1,2,2,2,5,2,4,3,2,0,5.0,0
79488,Male,frequent,18,offline,first-class,1198.4,2,3,3,2,3,2,4,2,3,1,2,16,9.0,0
103,Male,frequent,44,online,first-class,3142.4,1,1,1,4,4,5,4,4,4,3,5,0,0.0,1
1649,Male,frequent,77,online,first-class,2593.6000000000004,1,1,1,5,3,3,4,4,4,3,2,0,0.0,0
56472,Male,frequent,47,offline,handicapped-class,1150.4,4,3,1,3,1,1,4,5,5,1,1,396,403.0,0
24068,Female,frequent,11,offline,handicapped-class,683.2,0,1,4,3,1,3,4,2,5,5,3,0,0.0,0
90456,Male,frequent,39,online,first-class,872.0,1,1,1,2,5,5,2,2,2,5,3,29,5.0,1
127359,Male,frequent,18,offline,second-class,811.2,5,3,4,4,3,4,3,3,5,5,4,0,0.0,0
14088,Male,frequent,65,online,first-class,680.0,4,4,4,3,3,4,3,3,3,4,2,0,2.0,0
100949,Female,frequent,42,online,second-class,1827.2,4,4,4,4,3,4,2,2,2,2,4,2,6.0,0
17170,Male,frequent,29,online,first-class,1028.8,4,4,4,4,4,4,2,1,4,2,4,0,14.0,0
80168,Female,non-frequent,17,online,second-class,1307.2,3,3,4,3,1,1,4,2,4,1,1,35,13.0,0
6600,Female,frequent,45,offline,second-class,988.8000000000001,5,2,2,3,4,5,3,2,3,4,4,0,0.0,0
63243,Male,non-frequent,34,online,first-class,595.2,1,1,2,4,1,2,5,5,4,3,4,0,0.0,0
59137,Female,frequent,49,offline,second-class,2756.8,5,3,3,5,5,5,1,3,1,5,4,0,0.0,0
65606,Male,frequent,52,online,second-class,379.20000000000005,3,3,3,1,1,1,2,3,3,1,1,29,40.0,0
125577,Female,non-frequent,23,online,second-class,361.6,0,4,2,3,4,3,4,3,5,4,3,2,0.0,1
39184,Female,frequent,67,offline,second-class,379.20000000000005,5,0,3,5,5,5,2,0,2,5,3,0,0.0,0
7902,Male,non-frequent,37,online,first-class,1632.0,3,3,3,2,3,2,5,4,5,5,2,2,0.0,0
123735,Female,non-frequent,35,online,first-class,153.60000000000002,3,3,4,2,3,2,4,3,4,1,2,0,15.0,0
52493,Female,frequent,34,offline,handicapped-class,592.0,2,4,3,3,4,2,3,3,4,4,3,0,0.0,0
44213,Female,frequent,16,offline,first-class,358.40000000000003,3,4,4,3,4,3,1,1,4,3,3,0,0.0,0
86708,Female,frequent,45,online,first-class,2795.2000000000003,5,4,5,1,3,4,2,2,2,2,2,0,0.0,0
26804,Female,non-frequent,16,online,second-class,1723.2,1,1,4,1,1,2,1,5,4,4,1,6,0.0,0
58039,Female,frequent,21,offline,first-class,979.2,5,2,2,1,2,1,4,5,4,4,1,14,4.0,0
23373,Male,frequent,61,offline,second-class,1622.4,2,3,4,2,3,2,1,5,4,1,2,0,0.0,0
109204,Female,non-frequent,30,online,second-class,1268.8000000000002,2,2,3,5,2,5,4,1,4,1,5,0,7.0,0
67043,Female,non-frequent,35,online,second-class,1793.6000000000001,4,4,3,3,4,3,4,3,3,4,3,53,30.0,0
7691,Male,frequent,31,offline,second-class,966.4000000000001,4,3,3,2,3,2,5,3,4,3,2,0,0.0,0
81280,Male,non-frequent,26,online,second-class,1632.0,1,1,3,1,4,4,3,4,4,4,4,258,247.0,0
59164,Male,frequent,21,online,handicapped-class,2790.4,1,1,1,4,4,4,1,2,3,4,4,1,0.0,0
50098,Female,frequent,50,online,second-class,425.6,1,1,1,5,3,3,1,1,1,1,3,0,0.0,0
85791,Male,frequent,26,online,second-class,1065.6000000000001,2,2,2,1,2,1,4,3,2,1,1,215,232.0,0
17077,Male,frequent,60,offline,first-class,665.6,5,3,1,2,2,5,5,3,5,2,5,106,98.0,0
7535,Male,frequent,54,offline,second-class,1219.2,1,3,4,1,3,1,4,5,3,1,1,14,21.0,0
47116,Female,frequent,51,offline,second-class,1179.2,1,4,2,5,2,1,2,4,2,3,1,39,48.0,0
18217,Female,frequent,52,online,first-class,4532.8,2,2,2,5,2,1,5,5,5,3,2,0,1.0,1
122077,Male,frequent,37,offline,second-class,296.0,4,0,4,2,0,2,1,3,5,3,2,0,0.0,0
8224,Female,frequent,19,offline,second-class,536.0,3,2,4,5,2,5,3,1,3,4,5,0,14.0,0
24076,Male,frequent,51,online,second-class,1385.6000000000001,2,2,2,2,2,2,2,2,4,2,2,0,0.0,0
105664,Female,frequent,40,online,first-class,1480.0,5,5,5,3,4,4,4,4,4,3,4,0,0.0,1
65844,Female,non-frequent,37,online,second-class,2222.4,3,3,4,5,3,5,4,2,3,2,5,0,6.0,0
33931,Male,frequent,38,offline,first-class,1715.2,5,2,3,4,4,5,3,2,1,4,3,0,0.0,0
11506,Male,frequent,54,offline,handicapped-class,499.20000000000005,5,2,4,2,2,2,4,3,5,3,2,47,46.0,0
53456,Male,non-frequent,8,online,second-class,3870.4,2,2,4,2,4,4,1,3,3,4,4,0,23.0,0
124187,Female,frequent,59,online,first-class,3481.6000000000004,3,4,3,5,5,5,3,3,3,5,5,0,0.0,1
121351,Male,frequent,38,offline,second-class,688.0,5,3,3,4,3,4,5,4,4,4,4,19,21.0,0
98091,Female,frequent,26,offline,second-class,1484.8000000000002,4,4,4,2,4,2,1,2,3,1,2,0,0.0,0
96831,Female,frequent,67,online,second-class,1249.6000000000001,1,1,1,3,3,2,2,2,2,1,4,23,28.0,0
13383,Male,frequent,57,online,second-class,1120.0,3,3,3,4,4,4,3,1,4,5,4,0,7.0,1
25127,Male,non-frequent,44,online,second-class,1998.4,3,3,4,4,3,4,4,1,4,3,4,38,27.0,0
48276,Male,non-frequent,69,online,first-class,377.6,4,4,4,4,4,4,4,4,4,1,4,9,0.0,0
102412,Female,frequent,7,offline,second-class,377.6,5,1,4,3,1,3,2,2,1,3,3,0,0.0,0
52982,Female,frequent,42,offline,first-class,1904.0,4,3,2,4,5,5,5,3,5,3,5,26,29.0,0
106280,Male,non-frequent,48,online,first-class,966.4000000000001,3,3,3,2,3,1,5,3,5,5,2,8,7.0,0
77305,Male,frequent,43,online,first-class,4233.6,3,3,3,3,4,4,5,5,5,5,3,0,0.0,1
10508,Female,frequent,38,online,second-class,358.40000000000003,4,4,4,1,1,1,2,3,4,3,1,0,0.0,0
7503,Female,frequent,22,offline,handicapped-class,1480.0,3,2,3,5,2,5,3,5,1,2,5,45,37.0,0
125565,Male,frequent,32,offline,second-class,361.6,1,4,3,3,4,3,2,2,3,2,3,23,9.0,0
126296,Male,frequent,58,offline,second-class,524.8000000000001,5,2,3,2,2,2,4,3,4,3,2,6,4.0,0
106585,Male,frequent,17,offline,second-class,532.8000000000001,4,1,3,4,1,4,3,4,4,5,4,0,0.0,0
35329,Female,frequent,43,online,second-class,1555.2,2,2,2,4,3,3,1,1,1,4,3,7,17.0,0
32102,Male,non-frequent,25,online,first-class,345.6,0,3,3,2,3,2,1,2,5,1,2,4,0.0,0
126393,Female,frequent,68,offline,second-class,1009.6,5,2,3,1,2,1,2,2,3,1,5,0,0.0,0
111701,Female,frequent,17,online,first-class,792.0,3,3,3,2,2,2,3,2,4,3,2,2,0.0,0
28989,Male,frequent,43,online,second-class,1564.8000000000002,5,5,5,3,2,3,3,3,3,2,3,0,0.0,0
128149,Female,non-frequent,24,online,first-class,1728.0,0,5,1,1,5,5,5,3,4,5,1,2,8.0,1
38922,Male,frequent,55,online,second-class,656.0,3,3,3,3,3,3,4,3,3,3,3,125,132.0,0
63793,Male,frequent,38,offline,second-class,2753.6000000000004,4,2,2,2,2,2,5,2,3,4,2,0,0.0,0
75816,Female,frequent,40,offline,handicapped-class,1300.8000000000002,0,2,1,1,2,1,3,4,5,5,1,0,0.0,0
42489,Female,frequent,25,online,first-class,2761.6000000000004,2,2,2,1,1,1,2,2,3,4,1,0,5.0,0
13656,Male,frequent,39,offline,second-class,313.6,4,3,1,4,3,4,5,4,4,4,4,26,15.0,0
20463,Female,frequent,61,offline,second-class,283.2,5,0,3,5,5,5,4,0,4,5,3,55,40.0,0
19574,Male,non-frequent,29,online,second-class,276.8,3,2,3,5,2,1,4,3,3,3,5,0,0.0,0
70610,Male,frequent,17,offline,handicapped-class,4177.6,4,1,1,1,3,3,4,4,4,3,3,10,0.0,0
82485,Female,frequent,25,offline,handicapped-class,814.4000000000001,4,3,3,1,3,1,1,4,5,4,1,0,0.0,0
4399,Male,frequent,45,offline,second-class,756.8000000000001,4,1,2,1,1,1,3,2,5,2,1,0,0.0,0
52955,Male,frequent,66,offline,first-class,3689.6000000000004,3,3,3,4,3,4,1,3,1,3,5,0,0.0,0
64333,Male,non-frequent,26,online,second-class,1907.2,2,2,4,5,2,5,2,3,3,3,5,0,0.0,0
45928,Female,frequent,31,offline,second-class,1294.4,4,4,2,4,4,4,4,4,2,5,4,0,23.0,0
1402,Female,frequent,47,offline,handicapped-class,771.2,1,2,2,2,2,2,2,2,1,1,2,0,0.0,0
109897,Female,non-frequent,38,online,second-class,1224.0,2,2,3,5,2,4,1,5,4,1,5,23,6.0,0
42578,Male,frequent,9,offline,second-class,384.0,5,0,5,4,0,4,5,4,4,4,4,21,26.0,0
6547,Female,frequent,27,online,first-class,5433.6,2,4,4,3,3,3,3,1,3,1,3,23,20.0,0
2207,Female,frequent,57,online,first-class,4851.2,1,1,1,5,4,4,5,5,5,3,3,18,18.0,1
117825,Female,frequent,18,offline,second-class,524.8000000000001,2,2,3,2,2,2,3,3,3,2,2,26,36.0,0
99879,Female,non-frequent,22,online,second-class,2297.6,2,2,5,2,2,2,3,5,4,2,2,196,205.0,0
98942,Female,non-frequent,8,online,first-class,910.4000000000001,2,1,4,3,1,3,4,5,3,4,3,87,95.0,0
48343,Male,non-frequent,25,online,second-class,835.2,0,3,2,2,3,2,4,5,3,3,2,17,17.0,0
68765,Female,frequent,46,online,first-class,4368.0,1,3,1,1,3,4,1,1,1,4,3,0,12.0,0
29105,Male,frequent,54,offline,second-class,1115.2,5,3,2,2,3,2,3,2,2,5,2,0,0.0,0
73455,Female,frequent,33,offline,second-class,1915.2,3,3,2,5,3,5,3,4,5,2,5,32,11.0,0
113443,Female,frequent,33,online,second-class,361.6,2,2,2,3,3,3,3,4,3,3,3,0,0.0,0
63602,Female,frequent,31,offline,first-class,2304.0,4,3,1,3,3,3,3,5,3,4,3,0,0.0,0
20229,Male,frequent,48,online,second-class,358.40000000000003,3,3,3,5,5,5,3,3,4,5,5,54,51.0,1
105353,Female,frequent,18,offline,second-class,844.8000000000001,1,3,2,1,3,5,2,2,3,2,1,0,0.0,0
50070,Male,frequent,55,online,first-class,318.40000000000003,2,2,2,5,3,4,2,2,2,2,2,0,0.0,0
106337,Male,non-frequent,58,online,first-class,680.0,2,2,2,1,2,1,3,5,5,4,1,7,4.0,0
21867,Female,frequent,22,online,first-class,800.0,1,1,1,5,5,5,5,4,2,4,5,0,0.0,1
23094,Male,frequent,14,offline,handicapped-class,1382.4,1,2,1,2,2,4,2,2,1,1,2,18,56.0,0
70285,Female,frequent,31,online,first-class,1363.2,1,3,1,5,4,5,4,2,3,3,5,0,0.0,0
36269,Female,frequent,13,offline,second-class,1164.8,2,0,3,3,0,3,4,3,2,1,3,0,8.0,0
38232,Female,frequent,20,offline,first-class,1812.8000000000002,4,5,3,4,5,4,4,4,3,3,4,1,0.0,0
92885,Male,frequent,56,online,first-class,3659.2000000000003,2,2,2,5,5,5,5,4,4,3,4,0,12.0,1
116177,Male,frequent,43,offline,second-class,547.2,5,2,4,3,2,3,4,4,5,3,3,0,0.0,0
102313,Male,frequent,54,online,first-class,5616.0,0,0,3,3,5,5,3,3,3,5,4,0,0.0,1
71279,Male,frequent,14,offline,second-class,1172.8,3,1,4,2,1,2,1,1,3,1,2,3,0.0,0
83788,Male,frequent,45,online,first-class,6203.200000000001,2,2,2,5,4,4,4,4,4,4,3,5,0.0,1
35376,Male,non-frequent,39,online,second-class,1324.8000000000002,4,4,3,5,4,5,5,5,5,4,5,0,0.0,0
85979,Female,frequent,59,online,second-class,691.2,5,5,5,4,3,3,4,4,4,1,1,2,0.0,0
92752,Male,frequent,22,offline,second-class,2041.6000000000001,4,3,1,4,3,4,4,4,5,5,4,0,0.0,1
13022,Male,frequent,66,online,first-class,598.4,1,1,1,1,3,4,3,2,3,2,3,15,19.0,0
120569,Male,frequent,54,offline,second-class,3481.6000000000004,3,2,4,2,4,4,2,3,3,4,4,133,123.0,0
114769,Male,frequent,58,online,first-class,667.2,2,2,2,4,4,4,2,2,2,5,4,30,30.0,1
41481,Male,non-frequent,23,online,second-class,2203.2000000000003,5,5,2,3,5,2,4,1,2,2,3,47,54.0,1
109510,Male,frequent,29,online,first-class,3459.2000000000003,4,4,4,2,2,2,2,1,3,3,2,18,8.0,0
85649,Male,frequent,54,offline,handicapped-class,307.20000000000005,2,0,4,5,0,5,4,4,3,1,5,0,0.0,0
2260,Female,frequent,66,online,first-class,2920.0,1,3,1,4,5,5,5,5,5,5,3,20,17.0,1
13277,Female,frequent,66,offline,second-class,1051.2,1,3,3,2,4,4,1,3,1,2,4,0,0.0,0
33867,Female,frequent,70,offline,second-class,2499.2000000000003,5,2,2,3,4,4,1,2,1,3,5,35,24.0,0
23591,Male,non-frequent,50,online,second-class,1638.4,3,3,1,1,3,1,1,2,4,1,1,1,21.0,0
1095,Female,frequent,61,offline,second-class,366.40000000000003,5,2,3,4,5,5,1,2,1,3,3,0,0.0,0
65116,Female,frequent,34,offline,second-class,304.0,4,3,3,2,3,2,1,2,3,4,2,124,128.0,0
55094,Male,non-frequent,26,online,second-class,216.0,5,5,4,5,5,5,2,3,3,4,5,0,0.0,1
55797,Male,frequent,31,online,handicapped-class,3840.0,3,3,3,4,4,4,2,4,3,4,4,0,30.0,0
1361,Male,frequent,34,online,first-class,214.4,1,1,1,5,3,3,5,4,4,3,4,0,0.0,0
124899,Male,non-frequent,44,online,first-class,1164.8,5,5,1,5,2,2,3,5,4,2,2,194,183.0,1
15663,Male,non-frequent,37,online,second-class,1222.4,2,2,5,5,2,5,4,2,4,3,5,20,3.0,0
92751,Female,frequent,17,offline,second-class,2041.6000000000001,4,4,4,2,4,1,2,2,3,1,2,0,0.0,0
70598,Male,frequent,58,online,first-class,4177.6,3,3,3,3,3,3,4,3,3,3,3,0,22.0,0
9320,Female,frequent,22,online,second-class,867.2,4,4,4,4,4,2,4,1,4,3,4,3,0.0,0
104119,Female,frequent,48,online,first-class,3528.0,3,3,3,5,5,5,5,5,5,3,3,0,0.0,1
79023,Male,frequent,38,online,second-class,489.6,1,5,5,2,2,2,3,1,3,3,2,14,26.0,0
124192,Female,frequent,30,online,first-class,3481.6000000000004,2,2,2,5,5,5,3,2,4,3,5,2,20.0,1
57226,Female,frequent,62,offline,second-class,2422.4,3,3,3,5,3,3,5,3,5,1,3,0,0.0,0
67273,Female,frequent,64,offline,second-class,1790.4,5,3,1,2,5,4,4,3,4,4,4,0,1.0,0
40559,Female,frequent,24,online,first-class,625.6,1,1,1,5,5,5,5,2,3,2,5,9,7.0,1
47211,Female,frequent,63,offline,second-class,1086.4,1,1,3,5,3,3,3,1,3,4,3,0,0.0,0
25622,Female,frequent,35,online,second-class,841.6,1,1,1,4,3,4,4,2,3,3,4,0,0.0,0
102884,Female,frequent,36,online,first-class,755.2,1,1,1,5,5,5,4,3,4,5,3,0,2.0,1
78027,Male,frequent,45,online,first-class,2401.6,2,2,2,2,3,4,2,2,2,3,4,3,0.0,0
116547,Female,frequent,28,offline,second-class,768.0,2,4,2,1,4,1,1,2,3,3,1,67,60.0,0
100602,Male,frequent,30,online,first-class,3843.2000000000003,2,5,2,3,2,3,1,1,3,4,3,0,6.0,0
25135,Female,frequent,46,offline,second-class,1998.4,3,2,2,1,3,3,4,2,4,3,2,0,8.0,0
