ids,bod,ammonium,silicon_dixoide,potassium_dichromate,oxygen_saturation,conduct,nitrogen_dioxide,hardness,nitrate,carbon_dioxide,potassium_permanganate,chlorine,phosphate,oxygen,standard_ph,standard_temperature,38100,57500,55800,59300,29600,33400,25400,19400,50390,37880,17300,49700,34500,30400
234,0.239003621010151,0.11391229510631802,1.4554084710103898,1.01852772250457,4.10406154897864,3.5678890427928,0.9212504794972408,4.25571957975136,1.9940834660660904,0.699282915265795,0.9188861655931292,0.7763474803910001,0.44207439349878297,3.2725020104861198,23.421773443404998,4.246527983788799,0,0,0,0,1,0,0,0,1,0,0,1,0,0
235,0.3894873823869121,0.059065634499571994,0.31187324378794,0.7842185281255859,6.06706712717775,3.855921751976589,0.345468929811465,5.20143504191833,2.30086553776856,0.0,0.702677656041805,1.2421559686256,0.7999441406168459,4.88804097768813,24.322610883536,4.12965106680379,0,0,1,1,1,1,1,0,0,0,0,1,1,1
236,0.433747312203607,0.11391229510631802,1.2821455577948702,0.860727652820766,4.255404382672,3.7351338416737097,0.345468929811465,4.88619655452934,1.90204884455534,0.543886711873396,1.79723323564538,0.9316169764691999,0.7999441406168459,3.35535016265032,22.520936003274002,4.36340490077381,1,0,0,0,0,1,1,1,0,1,0,1,1,0
237,0.920606540187248,0.13922613846327805,0.554441322289672,1.0902550269063,4.2242455639704195,3.7815907302517413,0.4606252397486211,4.88619655452934,2.7303604381520294,0.155396203392399,1.2972510573079499,0.9626708756848399,0.27366510073734196,4.0181353799639705,24.322610883536,2.51285371517778,0,0,0,0,1,1,1,1,0,0,1,1,1,1
238,0.177039719266778,0.046408712821093,0.9702723140069259,0.215181913205191,4.4423572948814405,3.3727701107650696,0.345468929811465,4.4921484452930995,2.23950912342807,0.42733955932909706,0.5405212738783111,0.6210779843128,0.23156277754698198,4.5152242929492,24.6228900302463,1.94794861641688,0,0,0,0,1,1,0,1,0,1,1,0,0,0
239,0.24785560697349002,0.07594153007087899,1.14353522722245,0.7316185048976509,4.24650186304298,3.14048566787491,0.863672324528664,4.295124390674991,2.2088309162578197,0.0,0.432417019102649,0.71423968195972,0.863097625402386,3.6453186952250403,24.0223317368256,3.46734853722205,1,0,0,0,1,0,1,1,0,1,0,1,1,1
240,0.40719135431359,0.063284608392399,0.6237464875758809,0.7220548643107529,4.3844909172928,3.20552531188415,0.4606252397486211,4.649767688987597,1.9940834660660904,0.0,0.783755847123551,0.46580848823459997,1.57883711963851,4.14240760821028,24.6228900302463,2.5712921736702796,0,0,0,0,0,1,0,1,0,1,1,1,1,1
241,0.460303270093624,0.09281742564218501,1.24749297515176,1.26240055747046,4.7717505211552105,3.65151144223325,1.43945387421444,4.84679174360572,1.53391035851237,0.0,1.28373802546099,0.6107266845742529,0.5894325246650439,3.76959092347135,24.0223317368256,4.34392541460964,0,0,0,0,0,1,1,1,0,1,0,1,1,1
242,0.300967522753523,0.10125537342783801,0.6237464875758809,0.35385470171520395,6.7837199573139415,3.79088210796735,0.115156309937155,4.84679174360572,1.41119752983138,0.0,0.5945734012661421,0.9005630772535601,1.28412085730599,5.426553966755461,26.1242857637979,4.20756901146046,0,0,0,0,1,0,1,0,0,1,0,1,0,1
243,0.522267171836996,0.16032100792741102,1.38610330572418,1.56843705625117,3.79692462177742,3.67009419766446,1.09398494440297,5.16203023099471,2.08611808757683,0.0,1.83777233118626,0.7763474803910001,2.0419626747324697,3.9352872277997597,24.6228900302463,1.7921127271035302,1,0,1,0,0,0,0,1,0,1,1,1,1,1
244,0.22129964908347305,0.09281742564218501,0.866314566077612,0.564254794626946,4.67827406505049,3.68867695309568,0.4606252397486211,4.610362878063969,1.96340525889584,0.42733955932909706,0.635112496807016,0.6624831832669871,0.35786974711806296,3.60389461914294,21.620098563143106,4.63611770707218,0,0,1,1,0,0,0,1,1,0,1,1,0,1
245,0.203595677156795,0.12235024289197098,1.31679814043797,0.42080018582348494,3.9838775339868597,3.97670966227947,0.575781549685776,4.80738693268209,2.48493478079005,0.0,0.5405212738783111,0.7245909816982672,1.6419906044240502,3.9352872277997597,24.0223317368256,2.18170245038691,0,0,1,0,0,0,0,1,1,0,1,1,0,0
246,0.265559578900168,0.07172255617805201,0.277220661144836,0.7842185281255859,5.76883271960555,3.7351338416737097,0.23031261987431,4.84679174360572,2.05543988040658,0.0,0.5675473375722271,1.0868864725474,1.1157115645445501,4.5980724451134005,24.6228900302463,4.246527983788799,0,0,1,0,1,1,1,1,0,1,1,1,1,1
247,0.40719135431359,0.10547434732066499,1.14353522722245,0.937236777515945,4.20198926489787,3.5771804205083995,2.99406405836603,4.649767688987597,1.74865780870411,0.271943355936698,1.7296680764106005,0.99372477490048,0.7999441406168459,3.31392608656822,22.520936003274002,4.36340490077381,1,0,1,0,0,1,0,1,0,1,0,1,1,1
248,0.177039719266778,0.029532817249785997,1.10888264457934,0.138672788510012,4.56254130987322,3.22410806731537,0.115156309937155,4.4921484452930995,0.9203462151074241,0.0,0.22972154139828196,0.227728594248027,0.10525580797590099,4.97088912985233,25.523727470377196,1.40252300382015,0,1,1,0,1,0,1,0,1,0,0,1,0,0
249,0.24785560697349002,0.033751791142613,1.0742300619362402,0.4877456699317671,4.55809005005871,2.56442024950732,0.115156309937155,4.05869552513324,0.9817026294479192,0.0,0.351338828020902,0.1552694960782,0.02105116159518,4.39095206470289,25.8240066170876,2.3959767981927595,0,1,1,1,0,0,1,0,0,0,0,0,0,0
250,0.24785560697349002,0.037970765035438996,1.0742300619362402,0.306036498780717,4.571443829502241,2.86174433640672,0.17273446490573302,4.05869552513324,0.8896680079371769,0.0,0.256747605092198,0.21737729450948,0.02105116159518,4.22525576037448,25.223448323666897,2.76608703531197,0,1,1,0,0,0,1,0,0,0,0,1,0,0
251,0.30981950871686204,0.084379477856532,0.9702723140069259,0.631200278735228,4.95425217355014,3.17765117873733,0.17273446490573302,4.17690995790411,0.9817026294479192,0.0,0.459443082796565,0.227728594248027,0.10525580797590099,4.26667983645658,26.1242857637979,3.42838956489371,0,1,0,1,0,0,1,0,1,0,0,1,0,0
252,0.300967522753523,0.067503582285226,1.0742300619362402,0.43992746699728,4.27320942193004,2.8338702032598997,0.17273446490573302,3.94048109236237,0.9817026294479192,0.0,0.27026063693915603,0.18632339529383998,0.14735813116626098,4.22525576037448,24.923169176956602,2.18170245038691,0,1,1,1,0,0,1,1,0,0,0,1,0,0
253,0.15933574734010095,0.147664086248931,1.0742300619362402,0.32994560024796,4.6738228052359805,2.62016851580096,0.17273446490573302,4.17690995790411,1.01238083661817,0.0,0.36485185986786,0.27948509294076,0.08420464638072099,4.5152242929492,24.6228900302463,2.3764973120285897,0,1,0,1,0,0,1,1,1,0,0,1,0,0
254,0.354079438533557,0.10547434732066499,1.0742300619362402,0.7411821454845479,4.4201009958088795,2.8338702032598997,0.287890774842888,4.373934012522232,0.8283115935966819,0.0,0.459443082796565,0.24843119372512,0.31576742392770196,4.30810391253869,25.523727470377196,2.29857936737192,0,1,1,1,0,0,1,1,0,0,0,1,0,0
255,0.230151635046812,0.084379477856532,1.35145072308108,0.564254794626946,4.4245522556233885,3.49355802106795,0.057578154968577995,4.45274363436948,0.9817026294479192,0.0,0.29728670063307105,0.165620795816747,0.06315348478554,4.80519282552392,24.923169176956602,1.42200248998432,0,1,1,0,0,0,1,0,1,0,0,1,0,0
256,0.203595677156795,0.067503582285226,0.277220661144836,0.516436591692459,5.21687650260626,2.62016851580096,0.115156309937155,4.13750514698049,0.5522077290644549,0.0,0.256747605092198,0.27948509294076,0.08420464638072099,6.17218733623331,26.72484405721849,0.7791794465667521,0,1,1,0,0,0,1,0,1,0,0,1,0,0
257,0.177039719266778,0.14344511235610402,1.10888264457934,0.36820016259555,4.30881950044612,3.05686326843445,0.287890774842888,4.01929071420962,0.9817026294479192,0.0,0.4729561146435221,0.30018769241785304,0.21051161595180198,4.0181353799639705,24.923169176956602,2.6881690906553,0,1,0,1,0,0,1,0,0,0,0,1,0,0
258,0.230151635046812,0.07172255617805201,0.727704235505194,0.205618272618294,4.37558839766378,3.01969775757203,0.115156309937155,4.610362878063969,1.41119752983138,0.0,0.351338828020902,0.27948509294076,0.27366510073734196,4.88804097768813,24.6228900302463,1.2077281421784698,0,1,1,1,0,0,1,1,1,0,0,1,0,0
259,0.451451284130285,0.059065634499571994,0.900967148720717,0.7316185048976509,4.52247997154262,2.59229438265414,0.23031261987431,4.09810033605687,1.3805193226611399,0.0,0.459443082796565,0.26913379320221303,0.48417671668914297,4.34952798862079,24.0223317368256,2.4154562843569303,0,0,1,1,0,1,0,1,0,1,1,1,0,1
260,0.265559578900168,0.042189738928266,1.0742300619362402,0.597727536681087,4.52693123135714,2.72237367067263,1.72734464905733,3.7040522268206297,1.2271282868099,0.0,0.29728670063307105,0.238079893986573,0.12630696957108098,4.18383168429238,24.6228900302463,2.76608703531197,0,1,1,0,0,0,0,0,0,1,1,1,0,0
261,0.28326355082684496,0.084379477856532,1.00492489665003,0.58816389609419,4.259855642486509,2.74095642610384,0.17273446490573302,3.86167147051512,1.28848470115039,0.0,0.36485185986786,0.227728594248027,0.421023231903603,4.0595594560460695,24.6228900302463,2.49337422901361,0,1,1,1,0,0,1,0,0,1,1,1,1,0
262,0.19474369119345605,0.10969332121349196,1.0742300619362402,0.18649099144449904,4.4245522556233885,2.81528744782869,0.057578154968577995,4.05869552513324,1.65662318719336,0.0,0.4189039872556911,0.238079893986573,0.25261393914216196,4.0181353799639705,24.0223317368256,2.9219229246253198,1,1,0,1,0,0,1,0,1,0,1,0,0,1
263,0.6196390174337241,0.755196326815961,0.762356818148299,0.774654887538689,3.6589355675276,3.63292868680204,2.13039173383737,4.17690995790411,0.36813848604296995,0.0,0.6080864331131,0.71423968195972,0.23156277754698198,2.89968532574719,23.421773443404998,4.30496644228131,0,0,0,1,0,1,1,0,0,1,0,1,0,1
264,0.345227452570218,0.14344511235610402,0.762356818148299,0.444709287290729,4.67827406505049,2.80599607011308,0.115156309937155,4.25571957975136,1.07373725095866,0.0,0.29728670063307105,0.362295490849133,0.5052278782843239,4.39095206470289,25.223448323666897,2.62973063216279,0,1,1,0,0,0,1,1,0,0,0,1,1,1
265,0.203595677156795,0.11391229510631802,0.9356197313638208,0.616854817854882,4.62485894727637,3.19623393416855,0.057578154968577995,4.09810033605687,1.28848470115039,0.0,0.351338828020902,0.258782493463667,0.06315348478554,4.88804097768813,24.923169176956602,1.6362768377901795,1,1,1,1,0,0,1,1,1,1,1,1,0,0
266,0.513415185873657,0.286890224712209,0.48513615700346296,0.492527490225216,4.48686989302654,2.81528744782869,0.115156309937155,4.17690995790411,1.28848470115039,0.0,0.49998217833743797,0.52791628666588,0.842046463807206,5.7165224993301775,24.6228900302463,0.233753833970026,0,1,1,1,1,0,0,0,0,0,1,1,0,1
267,0.16818773330343895,0.09281742564218501,1.4207558883672802,0.425582006116934,5.390475635372161,2.6480426489477797,1.26671940930871,4.05869552513324,2.05543988040658,0.0,0.256747605092198,0.3105389921564,0.673637171045765,4.84661690160602,25.223448323666897,3.0193203554461605,0,0,1,1,0,1,1,1,0,1,1,0,0,1
268,0.106223831560067,0.07594153007087899,1.76728171479833,0.35863652200865204,4.82516563892934,2.2392220294611,0.17273446490573302,2.9947656301954,1.31916290832064,0.0,0.256747605092198,0.26913379320221303,0.21051161595180198,4.39095206470289,24.6228900302463,2.90244343846115,0,0,0,0,0,1,0,1,0,0,0,1,0,0
269,1.62876541725436,0.81848093520836,2.21776528915869,9.05676763579183,0.9436670806762172,3.54930628736158,0.7485160145915091,5.437863907460071,1.01238083661817,2.3309430508859803,19.107427031598306,1.3663715654881599,0.08420464638072099,0.869905597724158,21.620098563143106,2.80504600764031,0,0,0,1,0,0,1,1,0,1,1,0,1,1
270,0.141631775413423,0.029532817249785997,1.62867138422591,0.449491107584178,4.51802871172811,2.06268585286459,0.17273446490573302,3.7040522268206297,2.7303604381520294,0.0,0.527008242031353,0.37264679058767997,0.08420464638072099,4.26667983645658,24.322610883536,2.5712921736702796,0,0,1,1,1,0,1,0,0,1,0,1,0,0
271,1.12420221734404,0.177196903498717,1.83658688008454,2.44351016995228,3.6722893469711297,3.2798563336089996,0.17273446490573302,4.17690995790411,1.74865780870411,0.699282915265795,5.824116726038799,0.5796727853586129,0.02105116159518,3.2725020104861198,23.1214942966947,3.09723830010284,1,0,1,1,0,1,1,1,0,1,0,1,1,0
272,1.1153502313807,0.506276867139192,0.866314566077612,3.48116517363065,4.7717505211552105,2.71308229295702,0.23031261987431,3.90107628143875,1.31916290832064,0.0,8.21592336295033,0.476159787973147,0.04210232319036,4.80519282552392,24.923169176956602,2.0258665610735602,1,0,0,0,0,0,0,0,0,1,0,0,0,0
273,0.132779789450084,0.07172255617805201,1.4207558883672802,0.2295273740855369,5.46614705221884,3.63292868680204,0.287890774842888,4.689172499911219,3.89613231062143,0.0,0.24323457324524,0.46580848823459997,0.14735813116626098,4.80519282552392,24.6228900302463,3.23359470325202,0,1,1,1,1,0,1,1,1,1,1,1,0,1
274,0.115075817523406,0.09703639953501199,1.6979765495121202,0.129109147923115,4.161927926567279,3.34489597761825,0.057578154968577995,4.21631476882774,3.0371425098545,0.0,0.22972154139828196,0.5486188861429729,0.04210232319036,3.85243907563556,24.0223317368256,2.7466075491477997,0,1,1,1,0,1,0,1,1,0,0,1,0,0
275,0.141631775413423,0.164539981820237,1.8019342974414296,0.31081831907416496,4.62931020709088,3.2426908227465803,0.115156309937155,3.979885903286,2.6996822309817796,0.0,0.29728670063307105,0.6417805837898929,0.10525580797590099,4.76376874944182,24.6228900302463,1.85055118559604,1,1,1,0,0,1,1,0,1,0,1,1,1,0
276,0.106223831560067,0.10547434732066499,1.31679814043797,0.301254678487268,4.42900351543791,3.121902912443701,0.17273446490573302,4.21631476882774,3.25188996004623,0.0,0.27026063693915603,0.476159787973147,0.168409292761441,4.76376874944182,24.6228900302463,1.499920434641,0,1,1,1,1,0,0,1,1,0,0,1,0,0
277,0.106223831560067,0.029532817249785997,1.21284039250866,0.282127397313473,4.31772202007514,2.07197723058019,0.17273446490573302,3.90107628143875,1.84069243021485,0.0,0.3378257961739439,0.227728594248027,0.06315348478554,4.30810391253869,24.923169176956602,2.10378450573023,0,1,1,0,1,0,1,1,0,0,0,1,0,0
278,0.115075817523406,0.029532817249785997,1.00492489665003,0.100418226162423,4.83851941837287,3.3727701107650696,0.345468929811465,4.09810033605687,1.2271282868099,0.0,0.202695477704367,0.20702599477093306,0.189460454356621,4.43237614078499,24.0223317368256,2.8440049799686498,0,1,1,1,0,0,0,0,0,0,1,0,1,0
279,0.106223831560067,0.050627686713919005,1.10888264457934,0.35385470171520395,4.6204076874618485,2.95465811356278,0.0,4.21631476882774,1.62594498002312,0.0,0.256747605092198,0.165620795816747,0.04210232319036,4.473800216867099,24.322610883536,2.35701782586443,0,1,1,1,0,0,0,0,0,0,0,0,0,0
280,0.061963901743372,0.033751791142613,0.9356197313638208,0.167363710270704,5.39492689518667,3.15906842330612,0.0,4.45274363436948,0.8896680079371769,0.0,0.24323457324524,0.227728594248027,0.14735813116626098,5.09516135809864,24.322610883536,2.5712921736702796,0,0,0,0,1,0,0,0,0,0,1,0,1,0
281,0.141631775413423,0.07594153007087899,0.69305165286209,0.129109147923115,5.0076672913242595,3.18694255645294,0.0,4.13750514698049,1.01238083661817,0.0,0.256747605092198,0.227728594248027,0.02105116159518,5.385129890673361,25.523727470377196,1.499920434641,0,0,1,0,0,0,0,0,1,0,1,0,0,0
282,0.061963901743372,0.042189738928266,1.59401880158281,0.2343091943789861,4.58924886876028,2.06268585286459,0.115156309937155,2.79774157557728,1.1964500796396498,0.0,0.18918244585740893,0.12421559686256,0.04210232319036,4.39095206470289,24.923169176956602,2.45441525668527,0,1,1,1,0,0,0,1,0,0,0,1,0,0
283,0.053111915780034,0.046408712821093,1.62867138422591,0.143454608803461,4.5803463491312595,2.61087713808535,0.057578154968577995,3.42821855035526,1.04305904378841,0.0,0.18918244585740893,0.165620795816747,0.10525580797590099,4.22525576037448,23.7220525901153,2.78556652147614,0,1,1,1,0,0,0,0,1,0,0,0,0,0
284,0.088519859633389,0.07594153007087899,1.76728171479833,0.16258188997725598,4.47796737339752,2.3878840729107997,0.0,3.07357525204265,0.9817026294479192,0.0,0.22972154139828196,0.196674695032387,0.02105116159518,4.88804097768813,25.523727470377196,1.3830435176559799,0,1,1,1,0,0,1,0,1,0,0,0,0,0
285,0.053111915780034,0.029532817249785997,1.38610330572418,0.12432732762966599,4.75839674171168,2.33213580661717,0.057578154968577995,3.3888137394316398,0.7976333864264351,0.0,0.175669414010451,0.1552694960782,0.04210232319036,4.5566483690313,24.322610883536,2.45441525668527,0,1,1,1,1,0,1,1,0,0,0,0,1,1
286,0.12392780348674501,0.025313843356960002,0.242568078501731,0.076509124695179,4.54028501080067,1.44945492363457,0.0,2.08845497895206,0.7362769720859399,0.0,0.14864335031653605,0.09316169764691999,0.06315348478554,5.13658543418074,24.6228900302463,1.11033071135762,0,1,0,0,1,0,0,0,1,0,0,1,0,0
287,0.07966787367005,0.029532817249785997,0.138610330572418,0.138672788510012,4.2999169808171,0.9663032824230492,0.0,1.6944068697158199,0.8283115935966819,0.155396203392399,0.081078191081747,0.072459098169827,0.02105116159518,4.929465053770231,24.6228900302463,1.0129332805367801,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288,0.16818773330343895,0.029532817249785997,0.138610330572418,0.138672788510012,4.4690648537685,1.25433599160684,0.0,1.8914309243339398,0.6442423505751971,0.271943355936698,0.14864335031653605,0.072459098169827,0.02105116159518,5.13658543418074,24.0223317368256,0.993453794372609,0,1,0,0,0,0,0,0,0,0,0,1,1,0
289,0.141631775413423,0.029532817249785997,0.173262913215522,0.157800069683807,4.49577241265556,1.4401635459189701,0.575781549685776,2.2854790335701805,0.8896680079371769,0.42733955932909706,0.18918244585740893,1.12829167150159,0.04210232319036,4.97088912985233,23.7220525901153,1.2856460868351398,0,1,0,0,0,0,0,0,0,0,0,1,0,0
290,0.12392780348674501,0.046408712821093,0.173262913215522,0.119545507336217,4.5135774519136,1.46803767906579,0.057578154968577995,1.97024054618119,0.8283115935966819,0.42733955932909706,0.175669414010451,0.10351299738546699,0.02105116159518,5.09516135809864,23.1214942966947,1.12981019752179,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,0.053111915780034,0.10547434732066499,0.138610330572418,0.13389096821656402,4.12186658823668,1.39370665734094,0.057578154968577995,1.81262130248669,0.6749205577454449,0.9712262712024928,0.13513031846957801,0.18632339529383998,0.02105116159518,4.72234467335971,23.7220525901153,1.0129332805367801,0,1,0,0,0,0,0,0,1,0,0,1,0,0
292,0.150483761376762,0.09281742564218501,0.207915495858627,0.11476368704276899,4.43345477525242,1.55166007850624,0.0,2.20666941172293,0.7055987649156921,0.0,0.202695477704367,0.165620795816747,0.04210232319036,5.05373728201654,25.223448323666897,1.05189225286512,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293,0.12392780348674501,0.029532817249785997,0.138610330572418,0.2295273740855369,4.64711524634892,1.3193756356160902,0.0,1.81262130248669,0.7362769720859399,0.42733955932909706,0.175669414010451,0.09316169764691999,0.12630696957108098,5.13658543418074,23.1214942966947,1.2856460868351398,0,1,0,0,0,0,1,0,0,0,0,1,0,0
