id,dered_i,dered_z,dered_u,dered_g,dered_r,err_i,err_z,err_u,err_g,err_r,extinction_r,skyVersion,run,rerun,camCol,field,obj,photoz,#ra,dec,class
8631,20.7621,22.0778,21.750999999999998,21.8976,21.4743,0.28300000000000003,2.6543400000000004,0.68014,0.28586,0.3666,0.25359,1,745,40,2,525,1029,1.35779,237.39322,-0.45287,2
8632,20.6267,19.9204,22.0853,21.3351,20.8694,0.15843,0.31465,0.62092,0.11506,0.12129000000000001,0.25413,1,745,40,2,525,1030,1.46814,237.39391,-0.5928,0
8633,20.9743,19.9495,21.3322,20.4004,19.9073,0.41656000000000004,0.5997399999999999,0.5995,0.09285,0.09623,0.25056999999999996,1,745,40,2,525,1031,2.2374099999999997,237.39486000000002,-0.53398,0
8634,19.995,19.6686,24.4915,22.6325,20.9786,0.0907,0.24936,2.08204,0.3799,0.15377000000000002,0.25046999999999997,1,745,40,2,525,1032,1.91672,237.39521000000002,-0.5312,2
8635,19.9658,19.2848,22.502,22.8434,20.63,0.10872000000000001,0.21286,1.10334,0.58331,0.1226,0.24994,1,745,40,2,525,1033,1.9165599999999998,237.39578999999998,-0.50226,2
8636,21.0286,20.4053,24.1593,21.9745,21.1373,0.18464,0.33935,1.5334299999999998,0.14965,0.11439,0.25024,1,745,40,2,525,1034,2.8980799999999998,237.3965,-0.52489,0
8637,21.0465,22.6769,26.6463,22.6995,21.7478,0.17628,1.5023799999999998,0.40605,0.30971,0.20646,0.25019,1,745,40,2,525,1035,2.0989400000000002,237.39683,-0.49768999999999997,2
8638,21.0049,20.1803,21.5987,21.303,20.956,0.18663,0.39942,0.36683000000000004,0.16679000000000002,0.14292,0.25501999999999997,1,745,40,2,525,1036,1.39857,237.39692000000002,-0.44241,1
8639,22.1893,19.3885,25.7193,21.9599,24.3901,1.54273,0.44486000000000003,2.2816,0.29712,4.2138599999999995,0.25078,1,745,40,2,525,1037,1.50314,237.39684,-0.48833999999999994,1
8640,19.7334,20.3169,21.9088,21.8311,20.4878,0.06246,0.38334,0.43996999999999997,0.151,0.07166,0.2507,1,745,40,2,525,1038,1.38786,237.39822,-0.48946999999999996,1
8641,22.523000000000003,21.8586,24.2215,22.9978,22.5768,0.81793,1.23033,1.75364,0.42349,0.48546000000000006,0.2551,1,745,40,2,525,1039,0.62254,237.39811,-0.60747,1
8642,21.7862,21.737,25.0188,22.2094,21.9322,0.33553,1.03145,1.1668100000000001,0.18922,0.25729,0.25671,1,745,40,2,525,1040,3.17014,237.40032999999997,-0.6271800000000001,1
8643,21.3901,20.7355,29.4981,22.6288,23.986,0.6087,1.21275,0.05715,0.54261,3.02161,0.25289,1,745,40,2,525,1041,1.7231299999999998,237.40076000000002,-0.57838,0
8644,21.5678,20.458,22.3701,23.0439,22.3045,0.34648,0.33802,0.6937399999999999,0.33828,0.28672,0.25169,1,745,40,2,525,1042,0.45336000000000004,237.40058,-0.47498999999999997,1
8645,19.6778,19.0472,24.8154,21.8372,20.8218,0.058339999999999996,0.11654,1.4963,0.16279000000000002,0.10203,0.25479,1,745,40,2,525,1043,1.91505,237.40107999999998,-0.44418,0
8646,21.0171,20.694000000000003,22.1471,21.3666,21.0269,0.23970999999999998,0.63565,0.68325,0.12337999999999999,0.14735,0.25335,1,745,40,2,525,1044,2.52231,237.40196,-0.5856100000000001,1
8647,20.6052,19.8594,22.3575,21.482,20.9234,0.13902,0.2608,0.77381,0.12477,0.11416,0.25084,1,745,40,2,525,1045,2.0693200000000003,237.40202000000002,-0.48675,1
8648,21.0712,22.4064,24.1242,22.1337,22.2145,0.44026000000000004,4.53575,3.8538699999999997,0.41689,0.7475,0.25321,1,745,40,2,525,1046,1.23759,237.40231,-0.45691000000000004,0
8649,22.4614,20.9073,23.1406,21.7859,22.5871,0.84383,0.75656,1.3907100000000001,0.20631,0.56497,0.2516,1,745,40,2,525,1047,2.31846,237.40261,-0.56043,1
8650,20.7095,19.8779,24.4024,22.4887,21.4712,0.14499,0.23671999999999999,1.63343,0.2839,0.16772,0.25555,1,745,40,2,525,1048,2.99119,237.40297,-0.61506,0
8651,20.6424,20.7475,24.0986,21.6981,21.1199,0.13522,0.43946999999999997,1.48132,0.12772999999999998,0.1131,0.25572,1,745,40,2,525,1050,2.63308,237.40395,-0.61747,0
8652,20.8867,20.3506,23.0467,22.2702,21.1731,0.38401,0.8608600000000001,2.5819900000000002,0.50798,0.2367,0.24981,1,745,40,2,525,1051,0.4884,237.40362000000002,-0.513,2
8653,21.1475,28.7097,22.0603,22.1905,21.5162,0.48851000000000006,0.028810000000000002,1.16101,0.36801,0.42076,0.2551,1,745,40,2,525,1052,0.93958,237.40392000000003,-0.61012,1
8654,20.5577,20.0432,22.2185,22.3503,21.0214,0.13309,0.29591999999999996,0.6161300000000001,0.27548,0.12925999999999999,0.25039,1,745,40,2,525,1053,0.8425799999999999,237.4041,-0.53098,2
8655,21.5892,21.4201,24.1904,22.5332,22.2758,0.41173999999999994,1.4276,2.28563,0.36537,0.51326,0.25653000000000004,1,745,40,2,525,1054,2.34933,237.40388,-0.43146999999999996,1
8656,20.8415,20.4807,25.7996,22.1873,21.8905,0.45695,1.2008299999999998,2.12236,0.36634,0.73168,0.25417,1,745,40,2,525,1055,1.93022,237.40437000000003,-0.59806,1
8657,20.3783,19.9975,25.2053,22.3368,20.9191,0.11782999999999999,0.30511,1.29605,0.27188,0.12364000000000001,0.2528,1,745,40,2,525,1056,0.89255,237.405,-0.5792,2
8658,22.1398,20.6181,22.3672,22.0505,21.7562,0.9202,0.84441,1.16352,0.32271,0.40333,0.25145,1,745,40,2,525,1057,1.01606,237.40527000000003,-0.5594100000000001,1
8659,20.358,20.0363,22.5662,22.1707,21.1779,0.0854,0.24188,0.64123,0.16852999999999999,0.11383,0.25172,1,745,40,2,525,1058,0.89491,237.40549,-0.47381,2
8660,21.4731,21.0991,23.2239,22.079,21.699,0.27657,0.72407,1.25626,0.1825,0.21126999999999999,0.25035999999999997,1,745,40,2,525,1059,2.87969,237.40948999999998,-0.53157,0
8661,20.9646,19.7609,21.5645,22.3802,21.8767,0.31849,0.39006,0.57143,0.43333,0.44921000000000005,0.24989,1,745,40,2,525,1060,0.9043100000000001,237.40957000000003,-0.51749,0
8662,20.3452,20.1538,22.1109,22.2455,21.8598,0.18062999999999999,0.55714,0.92958,0.38395999999999997,0.44235,0.24984,1,745,40,2,525,1061,1.23387,237.41046,-0.51605,1
8663,20.7032,20.1727,24.1501,22.5638,21.78,0.14221,0.3039,1.67324,0.27621999999999997,0.23245,0.25715,1,745,40,2,525,1062,2.41007,237.41111,-0.42723,0
8664,20.6001,19.9806,25.5901,22.7626,22.0179,0.14501,0.26647,0.8959999999999999,0.38486,0.29208,0.25265,1,745,40,2,525,1063,1.6704700000000001,237.41313,-0.58108,0
8665,20.5458,21.4416,22.5239,21.0908,21.0348,0.69712,1.818,1.7363400000000002,0.15603,0.24028000000000002,0.25056,1,745,40,2,525,1064,2.80668,237.41367000000002,-0.53862,1
8666,21.2507,22.2155,22.8517,22.7017,21.6612,0.19130999999999998,2.03155,1.03855,0.35386999999999996,0.1721,0.25321,1,745,40,2,525,1065,0.9827100000000001,237.41463,-0.4574,2
8667,21.4993,21.4358,20.7557,22.7422,25.7602,0.51953,1.6661,0.27573000000000003,0.59954,1.5720100000000001,0.25195,1,745,40,2,525,1066,1.17913,237.41461,-0.46931000000000006,0
8668,21.6181,21.1895,24.9217,22.6763,22.239,0.2708,0.60874,1.25881,0.25525,0.31259000000000003,0.25484,1,745,40,2,525,1068,0.96334,237.41519,-0.6119399999999999,2
8669,20.4043,20.3661,23.587,22.7918,21.5834,0.09594,0.42217,1.3694600000000001,0.34386,0.17309000000000002,0.2576,1,745,40,2,525,1069,1.2267,237.41561000000002,-0.42412,2
8670,19.6998,19.3084,22.8125,21.4264,20.7577,0.12912,0.33426,2.16854,0.23596999999999999,0.20939000000000002,0.2513,1,745,40,2,525,1070,0.25941,237.4165,-0.55807,1
8671,19.8392,19.621,21.0112,20.8482,20.1827,0.1162,0.34378000000000003,0.37634,0.1107,0.09605,0.25218,1,745,40,2,525,1071,0.47791000000000006,237.41702999999998,-0.46684,1
8672,20.802,20.8762,22.8248,22.0941,21.3264,0.22318000000000002,1.08925,1.3149899999999999,0.2637,0.20903000000000002,0.25005,1,745,40,2,525,1072,1.6796,237.41704,-0.52493,2
8673,20.5521,19.8382,26.0664,23.9283,21.6891,0.14027,0.26793,0.80395,0.98019,0.24259,0.24996999999999997,1,745,40,2,525,1073,2.31294,237.41679,-0.51289,0
8674,20.6178,20.0172,26.7969,21.8769,21.0977,0.33753,0.72916,1.0368600000000001,0.33452,0.24559,0.25263,1,745,40,2,525,1074,2.94634,237.4173,-0.46248,2
8675,21.410999999999998,20.09,22.7261,22.1006,22.1973,0.5091,0.58216,1.6583700000000001,0.3619,0.5091600000000001,0.25599,1,745,40,2,525,1075,1.29487,237.41698,-0.43581000000000003,2
8676,21.335,20.0521,22.3604,23.3773,21.8064,0.44975,0.50757,1.16153,1.02178,0.4229,0.25351,1,745,40,2,525,1102,2.03167,237.26826,-0.46379,0
8677,21.7602,20.0506,25.6913,26.4065,22.2426,0.91769,0.39409,1.1605299999999998,0.7920699999999999,0.46358,0.24852,1,745,40,2,525,1103,1.85907,237.26916,-0.51436,0
8678,21.1684,21.0644,25.9266,25.7988,22.3041,0.38521,1.23522,1.19944,1.33385,0.65998,0.24866,1,745,40,2,525,1105,1.79445,237.27002000000002,-0.55311,0
8679,21.0089,20.3149,23.1729,22.973000000000003,21.5184,0.30979,0.56831,1.93703,0.6552399999999999,0.28678000000000003,0.24852,1,745,40,2,525,1106,0.79314,237.27038,-0.5494100000000001,2
8680,23.1431,22.9456,24.244,23.7188,22.5265,1.272,1.92124,1.8433700000000002,0.78464,0.47646000000000005,0.25913,1,745,40,2,525,1107,1.4136799999999998,237.27115,-0.42191999999999996,2
8681,22.0497,21.0678,22.3515,22.6353,22.7779,0.43661000000000005,0.63069,0.5925,0.39728,0.5134,0.25811,1,745,40,2,525,1108,0.36917,237.27367999999998,-0.43015,1
8682,21.2201,21.3619,22.3012,23.987,22.1918,0.39655999999999997,1.34638,1.00352,1.48685,0.50748,0.25073,1,745,40,2,525,1110,0.61961,237.27457,-0.48943000000000003,1
8683,22.173000000000002,22.2292,22.9645,22.7847,22.8611,0.42541999999999996,1.1991100000000001,0.8259799999999999,0.30712,0.47428000000000003,0.25881,1,745,40,2,525,1111,1.00716,237.27757999999997,-0.42421000000000003,1
8684,20.7276,20.7415,24.1554,23.305999999999997,21.9389,0.1199,0.44653000000000004,1.4290100000000001,0.47348999999999997,0.21941,0.24875,1,745,40,2,525,1112,0.28313,237.27801000000002,-0.52254,0
8685,20.8982,20.7455,26.6448,23.4737,21.7695,0.22584,0.65068,0.62916,0.7471800000000001,0.32702,0.25723,1,745,40,2,525,1113,2.19943,237.28089,-0.62049,2
8686,21.2563,20.4012,23.4241,25.7321,22.4451,0.418,0.69438,2.53994,1.38703,0.7491300000000001,0.25163,1,745,40,2,525,1114,1.58912,237.28355,-0.48258999999999996,0
8687,22.217,21.3135,24.5312,23.7649,23.6674,0.50825,0.77636,1.52988,0.69665,1.02457,0.24913000000000002,1,745,40,2,525,1115,1.91365,237.2843,-0.5201899999999999,1
8688,22.643,20.1624,21.965999999999998,25.1404,21.6189,1.8422900000000002,0.72663,1.06608,2.4112400000000003,0.35699000000000003,0.25390999999999997,1,745,40,2,525,1116,1.06385,237.28637,-0.46356,1
8689,22.9753,23.6509,24.4254,23.5871,23.4002,0.70372,0.8046800000000001,1.11735,0.50737,0.61644,0.2526,1,745,40,2,525,1117,2.2963299999999998,237.28707000000003,-0.47455,2
8690,21.815,24.5373,22.0325,22.7632,22.5579,0.8104100000000001,1.0348899999999999,0.71143,0.57962,0.63808,0.25575,1,745,40,2,525,1118,1.14419,237.28716,-0.44905,1
8691,20.8733,20.3979,25.8848,23.305999999999997,22.2704,0.15581,0.34604,0.6492,0.4804,0.31489,0.25751999999999997,1,745,40,2,525,1120,0.87859,237.28772999999998,-0.62279,0
8692,21.535,20.8415,25.4018,23.7309,23.0117,0.52166,0.7025600000000001,0.9515100000000001,0.69518,0.80313,0.25735,1,745,40,2,525,1121,3.22474,237.28676000000002,-0.62146,2
8693,23.7007,22.3721,23.871,24.6247,22.5888,1.42859,1.32382,1.40323,0.89155,0.42057,0.25363,1,745,40,2,525,1122,0.5435,237.2897,-0.59987,1
8694,21.1275,21.9131,25.5702,23.3965,21.5901,0.23041999999999999,1.41231,1.00185,0.6392899999999999,0.22286999999999998,0.24900999999999998,1,745,40,2,525,1123,3.88159,237.28971,-0.55466,0
8695,22.6002,24.0132,22.2395,24.5916,22.6665,0.61547,0.71908,0.6328199999999999,0.8720600000000001,0.41657,0.24891,1,745,40,2,525,1124,1.48472,237.29081000000002,-0.54406,0
8696,21.8985,22.048000000000002,22.5842,24.8046,23.8439,0.33326,1.0783,0.70475,0.8651700000000001,1.3896,0.25006,1,745,40,2,525,1125,4.54172,237.29275,-0.5048699999999999,1
8697,21.278000000000002,20.7974,22.875999999999998,24.7621,22.3662,0.22232,0.47298,0.90346,0.9581200000000001,0.34699,0.24949000000000002,1,745,40,2,525,1126,1.7389599999999998,237.29339,-0.52132,2
8698,24.2521,22.8087,21.3389,24.6597,22.0414,3.9702,3.73875,0.60232,2.5447900000000003,0.52178,0.2494,1,745,40,2,525,1127,0.60506,237.29422000000002,-0.52564,0
8699,24.2637,20.3974,23.041999999999998,23.5276,24.6051,7.46512,0.70452,1.8310400000000002,1.1717899999999999,3.76454,0.25634,1,745,40,2,525,1128,1.3892,237.29543999999999,-0.61639,0
8700,20.1807,19.1619,21.0472,22.6573,21.0934,0.18892,0.2809,1.21909,0.6753600000000001,0.22644,0.25526,1,745,40,2,525,1129,2.17414,237.29611,-0.45314,0
8701,21.9717,23.3187,22.4282,23.4904,22.3385,0.55362,1.8539700000000001,0.84088,1.02474,0.53375,0.2497,1,745,40,2,525,1130,1.14157,237.2985,-0.521,2
8702,27.5851,22.5113,25.7837,26.2589,27.5668,0.26459,2.86652,1.33999,0.94299,0.32911,0.25583,1,745,40,2,525,1131,1.99433,237.29921000000002,-0.61361,1
8703,20.9361,20.5293,22.4805,23.6174,22.1861,0.2009,0.50384,0.76383,0.73616,0.36759000000000003,0.25099,1,745,40,2,525,1132,0.8399700000000001,237.29976000000002,-0.49396999999999996,1
8704,22.8028,20.6297,22.9088,23.2862,21.7724,1.713,0.6317,1.29635,0.88479,0.29494000000000004,0.25363,1,745,40,2,525,1133,1.03494,237.30073,-0.59596,1
8705,20.7935,19.4069,23.1757,23.8516,22.8957,0.10842,0.11402000000000001,0.8975200000000001,0.55779,0.4597,0.25055,1,745,40,2,525,1134,1.66182,237.30062,-0.56639,0
8706,21.1849,20.9357,24.0157,23.9184,22.8634,0.25317,0.62972,1.8441900000000002,0.82483,0.6217199999999999,0.24971999999999997,1,745,40,2,525,1135,0.93989,237.3009,-0.5542,0
8707,25.7434,21.8858,24.155,22.8607,22.15,1.39934,1.9514799999999999,3.34936,0.57724,0.50149,0.24952,1,745,40,2,525,1136,3.21615,237.30237999999997,-0.54593,0
8708,21.0887,20.0175,24.2662,24.3035,22.634,0.11864000000000001,0.16355,1.0207,0.5898399999999999,0.29033000000000003,0.24946999999999997,1,745,40,2,525,1137,2.17414,237.30289,-0.5375,0
8709,21.4609,20.1102,23.3503,24.1292,22.7909,0.23898000000000003,0.26541,0.9883200000000001,0.73559,0.4091,0.24974000000000002,1,745,40,2,525,1138,1.97597,237.30387000000002,-0.52656,0
8710,21.3518,20.4415,22.5576,23.3711,22.2571,0.22024000000000002,0.38582,0.667,0.49954,0.32027,0.25309,1,745,40,2,525,1139,1.0806200000000001,237.30527,-0.5895,0
8711,27.5802,21.682,25.772,22.7641,27.8547,0.26571999999999996,1.98925,1.35119,0.62434,0.25327,0.25778,1,745,40,2,525,1140,0.88726,237.30647000000002,-0.62731,1
8712,22.8322,21.3368,24.9028,23.5489,22.3581,1.2837399999999999,1.20793,1.3760299999999999,0.61328,0.42025,0.25392,1,745,40,2,525,1141,2.3113200000000003,237.30667999999997,-0.59655,0
8713,21.3267,21.6338,24.3188,22.1907,22.0339,0.46898999999999996,1.79174,3.13565,0.34725,0.51288,0.25837,1,745,40,2,525,1142,0.6945100000000001,237.30714,-0.42699,0
8714,20.1008,19.3872,21.2332,24.6124,21.3495,0.1294,0.24261,0.37505,1.85552,0.24755,0.25818,1,745,40,2,525,1143,1.8017900000000002,237.3091,-0.42826000000000003,0
8715,22.037,22.6825,24.250999999999998,23.1608,23.4655,0.43027,1.47399,1.594,0.43983999999999995,0.9078,0.25096,1,745,40,2,525,1144,1.8391,237.31175,-0.5010399999999999,1
8716,21.0709,20.9657,25.3105,24.9218,22.1423,0.20042000000000001,0.64413,1.09781,1.6639599999999999,0.33416999999999997,0.2523,1,745,40,2,525,1145,4.02599,237.31217999999998,-0.48133000000000004,0
8717,21.1375,20.7864,24.773000000000003,24.2176,21.7439,0.37614000000000003,0.9777100000000001,2.69653,1.75158,0.40076,0.25578,1,745,40,2,525,1146,1.25171,237.31221000000002,-0.44753999999999994,0
8718,19.9114,20.0131,25.8089,21.7097,20.6844,0.35615,0.6179,1.4490399999999999,0.50631,0.48862,0.25231,1,745,40,2,525,1147,1.11809,237.31102,-0.58021,2
8719,23.578000000000003,20.8392,23.1813,22.9823,22.8833,1.5214299999999998,0.78081,1.0234299999999998,0.33166,0.48518,0.25517,1,745,40,2,525,1148,2.3808,237.31262,-0.4527,0
8720,21.4322,19.646,22.7911,23.1059,22.1892,0.34667,0.25211,1.1964,0.60709,0.42358,0.25017,1,745,40,2,525,1149,1.66182,237.31592999999998,-0.53755,0
8721,20.6944,21.3317,22.19,22.206,25.4188,0.25085,1.5353,1.00042,0.37245,1.99174,0.25189,1,745,40,2,525,1150,1.6163399999999999,237.31864,-0.57235,2
8722,24.5158,25.1363,22.7272,24.0766,22.8393,1.7860599999999998,0.40536,0.8908200000000001,0.96415,0.62336,0.25017,1,745,40,2,525,1151,0.73757,237.3186,-0.52686,1
8723,21.4248,21.6325,22.1419,23.2638,21.8345,0.4281,1.67905,0.85167,0.86264,0.38098000000000004,0.25123,1,745,40,2,525,1152,0.71134,237.32071000000002,-0.49951999999999996,1
8724,22.1814,24.1702,23.9637,22.8262,21.6985,0.7494,1.2020600000000001,2.23923,0.49883999999999995,0.2924,0.256,1,745,40,2,525,1153,1.25244,237.32075,-0.44465,0
8725,30.2754,23.2778,28.4372,28.2275,19.9703,0.13564,15.3787,0.74371,0.9945,0.31135,0.2558,1,745,40,2,525,1154,3.6383400000000004,237.32252000000003,-0.6103,1
8726,20.9827,21.573,21.9295,23.9989,22.1196,0.36568,2.00026,1.6300299999999999,1.17114,0.46726999999999996,0.25122,1,745,40,2,525,1155,1.35429,237.32249,-0.50016,0
8727,21.2959,21.3577,26.1688,23.3792,22.476999999999997,0.28706,0.8043399999999999,0.55534,0.50075,0.38521,0.25046999999999997,1,745,40,2,525,1156,0.83029,237.32275,-0.53497,2
8728,20.6051,19.6594,24.2697,22.9467,22.2558,0.09791,0.1547,1.28277,0.30199000000000004,0.26747,0.25256999999999996,1,745,40,2,525,1157,2.7536400000000003,237.32308999999998,-0.47981,0
8729,21.2913,20.7207,22.4815,24.1863,22.7458,0.23383,0.49746999999999997,0.70495,0.9468799999999999,0.53063,0.25038,1,745,40,2,525,1158,4.63288,237.32318999999998,-0.52767,0
8730,21.2589,20.391,24.6813,26.0688,22.4562,0.44343,0.53056,2.05498,0.9441799999999999,0.54832,0.25731,1,745,40,2,525,1159,1.7857,237.32426,-0.43332,0
8731,22.0754,22.6956,22.1937,23.4333,22.9136,0.47691000000000006,1.59026,0.61149,0.5934699999999999,0.69011,0.25265,1,745,40,2,525,1160,1.01201,237.32446000000002,-0.47863999999999995,1
8732,20.9433,19.9797,23.7779,23.3374,21.7982,0.22576,0.32521,1.75463,0.68916,0.2619,0.25101,1,745,40,2,525,1161,0.90099,237.32477000000003,-0.55056,0
8733,21.8791,21.6315,25.1555,24.9232,23.2029,0.28831999999999997,0.73658,1.21012,0.77609,0.54694,0.25885,1,745,40,2,525,1162,0.99367,237.32487999999998,-0.41996000000000006,2
8734,24.1277,21.7152,24.1182,22.4407,21.6153,3.9733099999999997,2.62648,4.075,0.59243,0.45932,0.25063,1,745,40,2,525,1163,0.8361700000000001,237.32941,-0.5293100000000001,0
8735,21.6169,21.0562,22.5125,23.1738,21.3736,0.64261,1.15127,1.30294,0.84421,0.29446,0.25296,1,745,40,2,525,1164,1.54114,237.33081,-0.5794100000000001,1
8736,22.2718,20.3967,23.1752,26.2496,23.8652,0.66505,0.39721,1.56748,0.54688,1.26453,0.25335,1,745,40,2,525,1166,1.62786,237.32741000000001,-0.46936000000000005,1
8737,22.1728,23.0179,22.6845,22.8695,22.2899,0.67196,1.5782200000000002,0.96726,0.41111000000000003,0.37264,0.25339,1,745,40,2,525,1167,1.2474,237.33108,-0.46848,1
8738,21.908,22.1185,24.2113,23.4049,22.5374,0.24656,0.8451299999999999,1.02972,0.44067,0.2727,0.25699,1,745,40,2,525,1168,0.45338,237.33109,-0.4347,2
8739,20.9214,20.3396,23.7408,23.4014,22.8878,0.14853,0.31035,1.4685700000000002,0.5262,0.55772,0.25648000000000004,1,745,40,2,525,1169,1.56158,237.33343,-0.43859,0
8740,21.0494,19.6796,26.7901,23.8618,22.5528,0.27197,0.20056,0.45435,0.80792,0.5202899999999999,0.2558,1,745,40,2,525,1170,1.13225,237.33356,-0.60824,0
8741,22.2264,21.0271,24.6965,23.3627,22.607,0.41226999999999997,0.5012,1.13405,0.4232,0.35814,0.25827,1,745,40,2,525,1171,0.516,237.3346,-0.42318,1
8742,20.8114,19.8461,22.2731,23.3138,22.1291,0.19367,0.28812,0.7854800000000001,0.6661100000000001,0.45446000000000003,0.25195,1,745,40,2,525,1173,1.33666,237.33713999999998,-0.48773999999999995,0
8743,20.7352,21.119,24.9109,23.2078,21.4639,0.27116999999999997,0.7761600000000001,1.72124,0.5565899999999999,0.22298,0.25182,1,745,40,2,525,1174,0.44077,237.33837999999997,-0.5576399999999999,2
8744,21.3898,21.9757,21.5731,22.5356,22.5357,0.39908000000000005,2.91983,0.44892,0.40319,0.56017,0.25304,1,745,40,2,525,1175,1.0639399999999999,237.33827999999997,-0.47156000000000003,1
8745,23.0268,21.9253,22.9856,22.7578,22.8738,0.9797100000000001,1.68324,0.91002,0.34093,0.48048,0.25096999999999997,1,745,40,2,525,1176,2.07403,237.34034,-0.53367,1
8746,21.4888,20.4584,22.5884,23.5375,22.2201,0.37686,0.67894,1.11632,0.77467,0.39545,0.25214000000000003,1,745,40,2,525,1177,0.33541,237.34105,-0.48341999999999996,1
8747,20.1534,19.5596,24.109,23.6285,21.0368,0.19677999999999998,0.42025,4.07453,1.59945,0.20965999999999999,0.25184,1,745,40,2,525,1178,2.77993,237.34165,-0.55629,0
8748,20.8132,20.1299,24.9267,25.5983,21.695,0.22411999999999999,0.40094,1.74594,1.03291,0.26053000000000004,0.25763,1,745,40,2,525,1181,1.94575,237.34374,-0.62311,0
8749,21.5891,23.1484,23.9553,23.0376,22.9018,0.22708000000000003,1.2259799999999998,1.18925,0.33305,0.43067,0.25734,1,745,40,2,525,1182,0.73464,237.34432,-0.62045,1
8750,21.3348,22.528000000000002,25.4384,25.7861,26.3764,0.46801000000000004,2.87894,1.7696900000000002,2.37661,2.05492,0.25748000000000004,1,745,40,2,525,1183,1.6282299999999998,237.34402000000003,-0.62171,2
8751,20.8536,21.1952,22.1358,23.1756,21.9719,0.23655,1.27447,0.9062399999999999,0.8544200000000001,0.41005,0.25205,1,745,40,2,525,1184,0.38323,237.34572999999997,-0.55877,2
8752,20.5987,20.2109,23.5812,23.1892,22.0021,0.14351,0.3299,1.47255,0.44461999999999996,0.27778,0.25497,1,745,40,2,525,1185,1.81814,237.34671,-0.44955,0
8753,21.5307,20.6094,23.3325,21.1862,22.1369,0.6964199999999999,1.08561,3.1383799999999997,0.19119,0.57163,0.25619000000000003,1,745,40,2,525,1186,2.41066,237.34846000000002,-0.43863,0
8754,23.581,20.9046,23.9261,24.872,22.6964,1.0815,0.94716,1.24647,0.7954,0.3815,0.25101,1,745,40,2,525,1187,0.33371,237.34892000000002,-0.50868,1
8755,21.0346,21.1227,23.2855,24.0448,22.1292,0.20471,0.68411,1.19306,0.83735,0.34067,0.2513,1,745,40,2,525,1189,1.91238,237.35387000000003,-0.49223,0
